Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
4,"ARN Nyeki, LR Njock, J Miloundja, JEE Vokwely…",Repérage peropératoire du nerf laryngé inférieur lors des thyroïdectomies,2015,Annales françaises d'Oto …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1879726115001436,"https://scholar.google.com/scholar?cites=17258793371081048942&as_sdt=2005&sciodt=0,5&hl=en",311,2023-06-20 11:11:40,HTML,,,,,,,,4,0.5,1,5,8,"… du nerf laryngé inférieur (NLI) ou nerf récurrent, qui, … nerf laryngé inférieur droit présente un trajet prévasculaire plus fréquent qu’à gauche, du fait de sa naissance plus haute que le nerf …",https://www.sciencedirect.com/science/article/pii/S1879726115001436,"https://scholar.google.com/scholar?q=related:bgMnRyGNg-8J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
4,"F Robin, M Kuchenbuch, P Sauleau, S Marleix…",Paralysie du nerf fibulaire commun: Diagnostic rare chez l'enfant d'un kyste synovial tibio-fibulaire supérieur,2016,Archives de …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0929693X15003826,"https://scholar.google.com/scholar?cites=1343820863810150832&as_sdt=2005&sciodt=0,5&hl=en",346,2023-06-20 11:11:40,HTML,,,,,,,,4,0.57,1,5,7,… Il a montré un bloc de la conduction motrice du nerf fibulaire … d’une atteinte du nerf fibulaire avec abolition complète de l’… des deux contingents du nerf sciatique (nerf tibial et fibulaire …,https://www.sciencedirect.com/science/article/pii/S0929693X15003826,"https://scholar.google.com/scholar?q=related:sKEprfQ1phIJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
3,"D Levy, A Peleg, N Pearl…",SeaThru-NeRF: Neural Radiance Fields in Scattering Media,2023,Proceedings of the …,openaccess.thecvf.com,http://openaccess.thecvf.com/content/CVPR2023/html/Levy_SeaThru-NeRF_Neural_Radiance_Fields_in_Scattering_Media_CVPR_2023_paper.html,"https://scholar.google.com/scholar?cites=1094022853658643934&as_sdt=2005&sciodt=0,5&hl=en",33,2023-06-20 11:11:40,,,,,,,,,3,3,1,4,1,"… By incorporating a scattering image formation model into the NeRF rendering equations, we … following NeRF methods: MIP-NeRF-360, forward-looking with NDC (MIP360) [5], NeRF-W […",http://openaccess.thecvf.com/content/CVPR2023/papers/Levy_SeaThru-NeRF_Neural_Radiance_Fields_in_Scattering_Media_CVPR_2023_paper.pdf,
3,"A Zhou, MJ Kim, L Wang…",Nerf in the palm of your hand: Corrective augmentation for robotics via novel-view synthesis,2023,Proceedings of the …,openaccess.thecvf.com,http://openaccess.thecvf.com/content/CVPR2023/html/Zhou_NeRF_in_the_Palm_of_Your_Hand_Corrective_Augmentation_for_CVPR_2023_paper.html,"https://scholar.google.com/scholar?cites=7633923284037321974&as_sdt=2005&sciodt=0,5&hl=en",41,2023-06-20 11:11:40,,,,,,,,,3,3,1,4,1,"… from each NeRF into the policy. The main contribution of this work is a NeRF-based data … Perturbations for Augmenting Robot Trajectories via NeRF), that improves behavior cloning …",http://openaccess.thecvf.com/content/CVPR2023/papers/Zhou_NeRF_in_the_Palm_of_Your_Hand_Corrective_Augmentation_for_CVPR_2023_paper.pdf,
3,"I Hwang, J Kim, YM Kim",Ev-NeRF: Event Based Neural Radiance Field,2023,Proceedings of the IEEE/CVF …,openaccess.thecvf.com,https://openaccess.thecvf.com/content/WACV2023/html/Hwang_Ev-NeRF_Event_Based_Neural_Radiance_Field_WACV_2023_paper.html,"https://scholar.google.com/scholar?cites=8832480365541545508&as_sdt=2005&sciodt=0,5&hl=en",71,2023-06-20 11:11:40,,,,,,,,,3,3,1,3,1,"… (NeRF) [32], we propose Ev-NeRF, a neural radiance field built directly from raw event data, as shown in Figure 1(a). Ev-NeRF … and viewing direction, NeRF outputs the volume density …",https://openaccess.thecvf.com/content/WACV2023/papers/Hwang_Ev-NeRF_Event_Based_Neural_Radiance_Field_WACV_2023_paper.pdf,"https://scholar.google.com/scholar?q=related:JFa3kRhGk3oJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
3,"H Seo, H Kim, G Kim, SY Chun",DITTO-NeRF: Diffusion-based Iterative Text To Omni-directional 3D Model,2023,arXiv preprint arXiv:2304.02827,arxiv.org,https://arxiv.org/abs/2304.02827,"https://scholar.google.com/scholar?cites=16270753019111688312&as_sdt=2005&sciodt=0,5&hl=en",80,2023-06-20 11:11:40,,,,,,,,,3,3,1,4,1,"… To address these challenges, we propose DITTO-NeRF, a novel pipeline to generate a highquality 3D NeRF model from a text prompt or a single image. Our DITTO-NeRF consists of …",https://arxiv.org/pdf/2304.02827,
3,"Z Wu, X Li, J Peng, H Lu, Z Cao, W Zhong",DoF-NeRF: Depth-of-Field Meets Neural Radiance Fields,2022,Proceedings of the 30th ACM …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3503161.3548088,"https://scholar.google.com/scholar?cites=7855905159197723064&as_sdt=2005&sciodt=0,5&hl=en",83,2023-06-20 11:11:40,,10.1145/3503161.3548088,,,,,,,3,3,1,6,1,"… While NeRF has shown astonishing results for novel view syn… predicting pixel colors, NeRF only considers the emission of … -NeRF, a novel NeRF-based framework that enables NeRF …",https://dl.acm.org/doi/pdf/10.1145/3503161.3548088,"https://scholar.google.com/scholar?q=related:uIkjsx7IBW0J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
3,"D Cohen-Bar, E Richardson, G Metzer, R Giryes…",Set-the-Scene: Global-Local Training for Generating Controllable NeRF Scenes,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2303.13450,"https://scholar.google.com/scholar?cites=4687929411433064240&as_sdt=2005&sciodt=0,5&hl=en",89,2023-06-20 11:11:40,,,,,,,,,3,3,1,5,1,"… By optimizing neural radiance fields (NeRF) directly from text, recent methods are able to … object as an independent NeRF. We alternate between optimizing each NeRF on its own and …",https://arxiv.org/pdf/2303.13450,
3,"Y Zhi, S Qian, X Yan, S Gao",Dual-Space NeRF: Learning Animatable Avatars and Scene Lighting in Separate Spaces,2022,arXiv preprint arXiv:2208.14851,arxiv.org,https://arxiv.org/abs/2208.14851,"https://scholar.google.com/scholar?cites=2362144025089625623&as_sdt=2005&sciodt=0,5&hl=en",146,2023-06-20 11:11:40,,,,,,,,,3,3,1,4,1,"… But when involving the neural radiance field (NeRF), learning a static NeRF in the canonical … space, we propose a dual-space NeRF that models the scene lighting and the human body …",https://arxiv.org/pdf/2208.14851,"https://scholar.google.com/scholar?q=related:F07Hw3kFyCAJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
3,"N Sünderhauf, J Abou-Chakra, D Miller",Density-aware NeRF Ensembles: Quantifying Predictive Uncertainty in Neural Radiance Fields,2022,arXiv preprint arXiv:2209.08718,arxiv.org,https://arxiv.org/abs/2209.08718,"https://scholar.google.com/scholar?cites=9437487382120958186&as_sdt=2005&sciodt=0,5&hl=en",149,2023-06-20 11:11:40,,,,,,,,,3,3,1,3,1,… complex changes to the NeRF architecture and training regime. We furthermore demonstrate that NeRF uncertainty can be utilised for next-best view selection and model refinement. …,https://arxiv.org/pdf/2209.08718,"https://scholar.google.com/scholar?q=related:6giNp8Ww-IIJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
3,"HK Liu, I Shen, BY Chen",NeRF-In: Free-form NeRF inpainting with RGB-D priors,2022,arXiv preprint arXiv:2206.04901,arxiv.org,https://arxiv.org/abs/2206.04901,"https://scholar.google.com/scholar?cites=5181590592222036713&as_sdt=2005&sciodt=0,5&hl=en",154,2023-06-20 11:11:40,,,,,,,,,3,3,1,3,1,… NeRF model based on user-provided mask and remove the unwanted object in the mask region. The optimized NeRF … objects by updating a pretrained NeRF model. Given a pre-trained …,https://arxiv.org/pdf/2206.04901,"https://scholar.google.com/scholar?q=related:6YLmvDC16EcJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
3,"G Yao, H Wu, Y Yuan, K Zhou",DD-NeRF: Double-Diffusion Neural Radiance Field as a Generalizable Implicit Body Representation,2021,arXiv preprint arXiv:2112.12390,arxiv.org,https://arxiv.org/abs/2112.12390,"https://scholar.google.com/scholar?cites=13524167007665884646&as_sdt=2005&sciodt=0,5&hl=en",164,2023-06-20 11:11:40,,,,,,,,,3,1.5,1,4,2,"We present DD-NeRF, a novel generalizable implicit field for representing human body geometry and appearance from arbitrary input views. The core contribution is a double diffusion …",https://arxiv.org/pdf/2112.12390,"https://scholar.google.com/scholar?q=related:5o37Rj1-r7sJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
3,"Z Wang, L Li, Z Shen, L Shen, L Bo",4K-NeRF: High Fidelity Neural Radiance Fields at Ultra High Resolutions,2022,arXiv preprint arXiv:2212.04701,arxiv.org,https://arxiv.org/abs/2212.04701,"https://scholar.google.com/scholar?cites=2437045886824316341&as_sdt=2005&sciodt=0,5&hl=en",165,2023-06-20 11:11:40,,,,,,,,,3,3,1,5,1,"… framework, named 4KNeRF, building on the methodology of NeRF-based volume rendering … We expect to boost the representational power of NeRF-based methods by better exploring …",https://arxiv.org/pdf/2212.04701,"https://scholar.google.com/scholar?q=related:tX19cVIg0iEJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
3,"B Peng, J Hu, J Zhou, J Zhang",SelfNeRF: Fast Training NeRF for Human from Monocular Self-rotating Video,2022,arXiv preprint arXiv:2210.01651,arxiv.org,https://arxiv.org/abs/2210.01651,"https://scholar.google.com/scholar?cites=9564865010679963871&as_sdt=2005&sciodt=0,5&hl=en",200,2023-06-20 11:11:40,,,,,,,,,3,3,1,4,1,… [35] optimize for NeRF representation of the person in a … ADNeRF [7] employs a conditional NeRF to generate audiodriven talking head. HeadNeRF [9] adds controllable codes to NeRF …,https://arxiv.org/pdf/2210.01651,"https://scholar.google.com/scholar?q=related:32Ak5gw6vYQJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
3,S Rosenberg,"Stimuler le nerf vague pour faciliter la guérison: techniques et exercices pour améliorer le bien-être physique, émotionnel et social",2020,,Guy Trédaniel,,"https://scholar.google.com/scholar?cites=8261689252267389603&as_sdt=2005&sciodt=0,5&hl=en",275,2023-06-20 11:11:40,CITATION,,,,,,,,3,1,3,1,3,,,"https://scholar.google.com/scholar?q=related:o3IPRppqp3IJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
3,O Rontes,Le point sur le bloc du nerf sciatique,2017,Anesthésie &Réanimation,Elsevier,https://www.sciencedirect.com/science/article/pii/S2352580017300126,"https://scholar.google.com/scholar?cites=17500449467736152745&as_sdt=2005&sciodt=0,5&hl=en",318,2023-06-20 11:11:40,,,,,,,,,3,0.5,3,1,6,… ; nerf inférieur du muscle semi-tendineux ; nerf du muscle semi-membraneux et nerf du … son tiers inférieur (nerf du chef court du muscle biceps fémoral et nerf articulaire du genou). …,,"https://scholar.google.com/scholar?q=related:qVoWzhEW3vIJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
2,"P Wang, Y Liu, Z Chen, L Liu, Z Liu…",F2-NeRF: Fast Neural Radiance Field Training with Free Camera Trajectories,2023,Proceedings of the …,openaccess.thecvf.com,http://openaccess.thecvf.com/content/CVPR2023/html/Wang_F2-NeRF_Fast_Neural_Radiance_Field_Training_With_Free_Camera_Trajectories_CVPR_2023_paper.html,"https://scholar.google.com/scholar?cites=9303058488458130572&as_sdt=2005&sciodt=0,5&hl=en",29,2023-06-20 11:11:40,,,,,,,,,2,2,0,6,1,"… To address the above problems, we propose F2-NeRF (Fast-Free-NeRF), the first fast NeRF training … Built upon the framework of Instant-NGP [25], F2NeRF can efficiently be trained on …",https://openaccess.thecvf.com/content/CVPR2023/papers/Wang_F2-NeRF_Fast_Neural_Radiance_Field_Training_With_Free_Camera_Trajectories_CVPR_2023_paper.pdf,
2,"Z Yan, C Li, GH Lee",Nerf-ds: Neural radiance fields for dynamic specular objects,2023,… of the IEEE/CVF Conference on …,openaccess.thecvf.com,http://openaccess.thecvf.com/content/CVPR2023/html/Yan_NeRF-DS_Neural_Radiance_Fields_for_Dynamic_Specular_Objects_CVPR_2023_paper.html,"https://scholar.google.com/scholar?cites=7976901473270495847&as_sdt=2005&sciodt=0,5&hl=en",38,2023-06-20 11:11:40,,,,,,,,,2,2,1,3,1,… Our NeRF-DS model signifi… NeRF-DS extends the prior dynamic NeRF to reconstruct and render dynamic specular scenes more accurately. We introduce surface-aware dynamic NeRF …,http://openaccess.thecvf.com/content/CVPR2023/papers/Yan_NeRF-DS_Neural_Radiance_Fields_for_Dynamic_Specular_Objects_CVPR_2023_paper.pdf,
2,"C Bao, Y Zhang, B Yang, T Fan…",Sine: Semantic-driven image-based nerf editing with prior-guided editing field,2023,Proceedings of the …,openaccess.thecvf.com,http://openaccess.thecvf.com/content/CVPR2023/html/Bao_SINE_Semantic-Driven_Image-Based_NeRF_Editing_With_Prior-Guided_Editing_Field_CVPR_2023_paper.html,"https://scholar.google.com/scholar?cites=2405485832909590725&as_sdt=2005&sciodt=0,5&hl=en",48,2023-06-20 11:11:40,,,,,,,,,2,2,0,5,1,"… We encode geometric and texture changes over the original template NeRF with a prior-… NeRF of a photo-realistic scene (named template NeRF), we aim at editing the template NeRF …",https://openaccess.thecvf.com/content/CVPR2023/papers/Bao_SINE_Semantic-Driven_Image-Based_NeRF_Editing_With_Prior-Guided_Editing_Field_CVPR_2023_paper.pdf,
2,"H Chen, J Gu, A Chen, W Tian, Z Tu, L Liu…",Single-Stage Diffusion NeRF: A Unified Approach to 3D Generation and Reconstruction,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2304.06714,"https://scholar.google.com/scholar?cites=1275727057453600544&as_sdt=2005&sciodt=0,5&hl=en",84,2023-06-20 11:11:40,,,,,,,,,2,2,0,7,1,… prior of neural radiance fields (NeRF) from multi-view images of … objective that jointly optimizes a NeRF auto-decoder and a … of unseen objects for NeRF reconstruction. SSDNeRF …,https://arxiv.org/pdf/2304.06714,
2,T Kaneko,AR-NeRF: Unsupervised Learning of Depth and Defocus Effects from Natural Images with Aperture Rendering Neural Radiance Fields,2022,Proceedings of the IEEE/CVF Conference on …,openaccess.thecvf.com,http://openaccess.thecvf.com/content/CVPR2022/html/Kaneko_AR-NeRF_Unsupervised_Learning_of_Depth_and_Defocus_Effects_From_Natural_CVPR_2022_paper.html,"https://scholar.google.com/scholar?cites=7943061143754465469&as_sdt=2005&sciodt=0,5&hl=en",101,2023-06-20 11:11:40,,,,,,,,,2,2,2,1,1,"… a new extension of NeRF called aperture rendering NeRF (AR-NeRF), which … NeRF, which represents each pixel using a single ray under the pinhole camera assumption, AR-NeRF …",https://openaccess.thecvf.com/content/CVPR2022/papers/Kaneko_AR-NeRF_Unsupervised_Learning_of_Depth_and_Defocus_Effects_From_Natural_CVPR_2022_paper.pdf,"https://scholar.google.com/scholar?q=related:vWCxrgZsO24J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
2,"Y Lin, H Bai, S Li, H Lu, X Lin, H Xiong…",Componerf: Text-guided multi-object compositional nerf with editable 3d scene layout,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2303.13843,"https://scholar.google.com/scholar?cites=4851040765955906415&as_sdt=2005&sciodt=0,5&hl=en",104,2023-06-20 11:11:40,,,,,,,,,2,2,0,7,1,"… layout is modeled by a local NeRF for representation learning, and … Therefore, we use a global MLP to calibrate the local NeRF … To tackle the occlusion issue, for each local NeRF, we …",https://arxiv.org/pdf/2303.13843,
2,"J Tang, H Zhou, X Chen, T Hu, E Ding, J Wang…",Delicate textured mesh recovery from nerf via adaptive surface refinement,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2303.02091,"https://scholar.google.com/scholar?cites=7009059054161510640&as_sdt=2005&sciodt=0,5&hl=en",105,2023-06-20 11:11:40,,,,,,,,,2,2,0,7,1,"… The volumetric NeRF representation is suitable for efficient … With a coarse mesh extracted from NeRF, we adjust the vertices … a NeRF stage, we compare against several volumetric NeRF …",https://arxiv.org/pdf/2303.02091,
2,"D Lee, KM Lee",Dense Depth-Guided Generalizable NeRF,2023,IEEE Signal Processing Letters,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10026857/,"https://scholar.google.com/scholar?cites=1281675522201186489&as_sdt=2005&sciodt=0,5&hl=en",106,2023-06-20 11:11:40,,,,,,,,,2,2,1,2,1,… (NeRF) frameworks that generalize to unseen scenes on-the-fly by combining multi-view stereo with differentiable volume rendering. These generalizable NeRF … generalizable NeRF …,https://ieeexplore.ieee.org/iel7/97/10036333/10026857.pdf,
2,"M Kim, J Ko, K Cho, J Choi, D Choi, S Kim",AE-NeRF: Auto-Encoding Neural Radiance Fields for 3D-Aware Object Manipulation,2022,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2204.13426,"https://scholar.google.com/scholar?cites=7408014944415974693&as_sdt=2005&sciodt=0,5&hl=en",117,2023-06-20 11:11:40,,,,,,,,,2,2,0,6,1,"We propose a novel framework for 3D-aware object manipulation, called Auto-Encoding Neural Radiance Fields (AE-NeRF). Our model, which is formulated in an auto-encoder …",https://arxiv.org/pdf/2204.13426,"https://scholar.google.com/scholar?q=related:JQWztFeOzmYJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
2,"F Condorelli, F Rinaudo…",A comparison between 3D reconstruction using nerf neural networks and mvs algorithms on cultural heritage images,2021,… Sensing and Spatial …,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/abf9/23fd07ad9e8197ac8bb276c7862c94e15cc5.pdf?trk=public_post_comment-text,"https://scholar.google.com/scholar?cites=16175613407820526288&as_sdt=2005&sciodt=0,5&hl=en",168,2023-06-20 11:11:40,PDF,,,,,,,,2,1,1,3,2,"… against innovative NeRF strategy. We will only consider the original NeRF network, devised … proposed to overcome some found limitations of NeRF technology. For example, in order to …",https://pdfs.semanticscholar.org/abf9/23fd07ad9e8197ac8bb276c7862c94e15cc5.pdf?trk=public_post_comment-text,"https://scholar.google.com/scholar?q=related:0DIwPbFSe-AJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
2,"S Chen, B Yan, X Sang, D Chen, P Wang, Z Yang…",Fast virtual view synthesis for an 8K 3D light-field display based on cutoff-NeRF and 3D voxel rendering,2022,Optics …,opg.optica.org,https://opg.optica.org/abstract.cfm?uri=oe-30-24-44201,"https://scholar.google.com/scholar?cites=11046174500658487768&as_sdt=2005&sciodt=0,5&hl=en",181,2023-06-20 11:11:40,,,,,,,,,2,2,0,7,1,"… 11 that the PSNR and SSIM values of NeRF with cutoff are higher than NeRF … the NeRF with cutoff shows more details than NeRF without cutoff. In particular, the virtual view of NeRF …",https://opg.optica.org/viewmedia.cfm?uri=oe-30-24-44201&seq=0&html=true,"https://scholar.google.com/scholar?q=related:2CG65i7lS5kJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
